len,spec_chars,domain,depth,numericals_count,word_count,label
77,3,0,4,18,23,1
77,3,0,4,21,23,1
103,10,0,4,0,54,1
40,3,0,1,0,18,1
11,1,0,1,1,2,1
16,1,0,2,0,5,1
46,2,0,3,0,20,1
85,8,0,2,2,40,1
76,7,0,2,2,35,1
206,11,0,11,31,55,1
16,1,0,1,1,5,1
23,1,0,2,0,9,1
79,5,0,4,1,52,1
36,2,0,2,0,25,1
46,3,0,4,0,21,1
34,3,0,3,0,15,1
647,24,0,2,111,65,1
20,1,0,2,1,7,1
40,2,0,4,4,19,1
57,3,0,4,0,25,1
34,3,0,2,2,11,1
26,1,0,3,0,12,1
25,1,0,3,0,7,1
49,2,0,6,1,13,1
53,1,0,4,0,24,1
40,2,0,1,3,10,1
24,2,0,2,0,15,1
94,4,0,7,22,32,1
19,1,0,1,2,8,1
20,2,0,2,0,9,1
19,2,0,1,0,9,1
65,2,0,5,25,17,1
26,1,0,3,0,12,1
77,3,0,6,27,15,1
77,3,0,6,22,15,1
65,3,0,4,0,28,1
77,3,0,6,27,16,1
45,3,0,2,0,34,1
24,1,0,2,0,10,1
31,2,0,2,0,10,1
122,6,0,5,26,17,1
70,4,0,5,5,30,1
48,1,0,6,0,27,1
94,4,0,7,20,33,1
41,4,0,3,0,17,1
35,1,0,3,0,21,1
49,3,0,4,0,24,1
69,3,0,2,0,38,1
35,1,0,3,0,20,1
24,2,0,2,2,7,1
22,2,0,2,2,10,1
64,2,0,5,22,11,1
43,3,0,4,0,16,1
64,2,0,5,23,10,1
170,8,0,6,42,64,1
77,5,0,7,1,37,1
29,1,0,2,0,22,1
42,2,0,3,0,21,1
36,3,0,3,0,8,1
34,3,0,3,2,8,1
18,2,0,1,0,10,1
48,5,0,2,0,25,1
30,1,0,2,0,17,1
29,1,0,3,0,12,1
73,2,0,5,17,25,1
89,10,0,5,10,36,1
41,2,0,3,2,25,1
393,4,0,6,49,56,1
73,2,0,5,22,24,1
34,1,0,4,0,12,1
36,1,0,3,0,17,1
50,1,0,4,4,26,1
59,2,0,4,15,14,1
160,6,0,7,31,35,1
70,1,0,4,20,12,1
106,6,0,6,37,23,1
249,25,0,13,21,33,1
41,1,0,4,0,21,1
70,3,0,6,0,41,1
270,39,0,6,74,61,1
70,3,0,6,0,43,1
99,6,0,6,0,48,1
135,16,0,3,1,41,1
140,7,0,7,39,46,1
66,4,0,5,7,26,1
47,3,0,4,2,21,1
30,1,0,3,0,8,1
69,3,0,5,18,19,1
513,62,0,10,112,131,1
43,4,0,3,0,13,1
15,1,0,1,0,4,1
28,1,0,1,0,22,1
29,1,0,2,0,22,1
21,2,0,2,2,5,1
31,2,0,3,0,19,1
44,2,0,3,0,28,1
55,4,0,4,3,25,1
26,2,0,2,0,13,1
101,10,0,4,12,43,1
77,3,0,10,0,29,1
46,3,0,3,0,27,1
39,3,0,3,0,9,1
75,7,0,2,3,35,1
81,7,0,2,2,38,1
89,7,0,2,2,46,1
76,7,0,2,2,36,1
85,7,0,2,2,47,1
85,7,0,2,2,47,1
76,7,0,2,2,35,1
52,2,0,9,0,18,1
121,11,0,10,1,37,1
23,1,0,2,0,10,1
119,8,0,6,20,31,1
49,2,0,5,0,25,1
34,2,0,3,0,20,1
74,6,0,5,0,22,1
33,4,0,2,11,15,1
55,2,0,3,0,32,1
26,2,0,1,0,19,1
66,1,0,3,21,12,1
36,2,0,2,0,15,1
67,1,0,4,21,12,1
40,1,0,3,1,16,1
81,5,0,7,0,35,1
39,2,0,4,3,15,1
56,5,0,4,0,24,1
22,3,0,2,1,4,1
17,1,0,3,0,1,1
48,6,0,1,0,27,1
59,6,0,2,11,16,1
49,6,0,1,0,27,1
57,1,0,5,5,21,1
46,1,0,6,0,20,1
43,2,0,5,0,19,1
48,4,0,2,0,32,1
88,3,0,8,1,57,1
87,3,0,7,1,57,1
169,5,0,6,74,40,1
23,1,0,2,0,13,1
15,1,0,1,3,0,1
31,2,0,2,2,9,1
80,3,0,4,24,16,1
46,3,0,2,0,16,1
52,3,0,3,0,25,1
36,1,0,5,0,18,1
59,5,0,4,0,27,1
35,3,0,2,1,9,1
30,4,0,1,3,15,1
27,4,0,1,3,11,1
25,4,0,1,3,12,1
27,4,0,1,3,8,1
26,4,0,1,3,12,1
26,4,0,1,3,11,1
29,4,0,1,3,19,1
26,4,0,1,3,12,1
27,4,0,1,3,8,1
33,5,0,1,3,15,1
27,5,0,1,3,8,1
22,4,0,1,3,8,1
27,4,0,1,3,12,1
65,8,0,2,8,31,1
34,2,0,1,0,18,1
54,2,0,5,4,16,1
38,2,0,3,0,28,1
92,1,0,3,40,17,1
92,1,0,3,43,18,1
29,2,0,2,0,12,1
30,2,0,3,0,12,1
24,1,0,1,0,15,1
49,2,0,6,0,19,1
38,2,0,2,0,19,1
19,1,0,1,4,4,1
28,1,0,3,1,15,1
26,1,0,1,0,10,1
33,1,0,2,0,13,1
76,2,0,9,3,41,1
79,2,0,4,23,30,1
79,2,0,4,24,30,1
27,2,0,2,0,8,1
30,1,0,1,0,25,1
70,6,0,3,6,24,1
66,2,0,2,23,20,1
77,3,0,4,22,16,1
49,3,0,2,0,25,1
76,3,0,5,25,16,1
40,1,0,2,1,26,1
28,1,0,1,0,18,1
18,1,0,1,0,4,1
72,3,0,3,21,21,1
59,1,0,5,1,26,1
56,1,0,5,0,24,1
28,2,0,3,0,6,1
76,1,0,7,0,39,1
48,5,0,7,13,12,1
101,10,0,6,1,36,1
24,2,0,3,0,15,1
23,2,0,2,0,15,1
39,3,0,3,0,16,1
162,17,0,5,26,49,1
45,2,0,3,0,22,1
48,4,0,4,0,30,1
43,6,0,2,1,18,1
42,6,0,1,1,18,1
32,1,0,1,0,26,1
41,3,0,3,0,16,1
59,6,0,5,4,16,1
60,5,0,5,4,21,1
64,6,0,5,4,21,1
99,7,0,4,20,35,1
38,2,0,4,0,22,1
37,2,0,3,0,22,1
32,1,0,4,0,15,1
39,2,0,1,0,22,1
50,3,0,4,4,20,1
26,1,0,2,0,11,1
84,4,0,5,0,39,1
164,1,0,11,32,26,1
35,1,0,3,0,20,1
35,2,0,2,0,19,1
29,2,0,3,0,11,1
57,6,0,2,12,17,1
23,1,0,2,0,17,1
22,1,0,2,0,17,1
23,1,0,2,0,17,1
70,3,0,5,12,21,1
22,1,0,2,0,17,1
70,3,0,5,16,18,1
29,1,0,3,2,9,1
30,1,0,4,4,6,1
37,3,0,3,0,19,1
39,3,0,3,0,23,1
36,3,0,2,0,19,1
38,3,0,3,0,24,1
38,3,0,3,0,21,1
35,3,0,2,0,17,1
35,3,0,3,0,18,1
34,3,0,2,0,15,1
162,17,0,5,24,50,1
61,5,0,2,12,33,1
30,1,0,3,3,14,1
26,1,0,2,0,14,1
49,3,0,1,0,27,1
37,2,0,3,3,13,1
37,2,0,3,3,14,1
27,1,0,2,0,13,1
35,2,0,3,3,14,1
35,2,0,3,3,15,1
29,1,0,3,3,14,1
25,1,0,2,0,14,1
92,8,0,4,12,49,1
33,3,0,2,0,14,1
123,9,0,6,4,63,1
29,1,0,4,0,14,1
44,3,0,4,0,6,1
61,4,0,3,0,32,1
170,8,0,6,32,65,1
66,2,0,3,20,13,1
66,2,0,3,24,13,1
52,5,0,2,12,22,1
194,11,0,6,55,73,1
67,3,0,2,2,31,1
66,3,0,2,5,25,1
40,4,0,3,0,14,1
28,1,0,3,0,13,1
122,6,0,5,30,18,1
34,2,0,2,4,17,1
151,11,0,5,15,40,1
63,6,0,3,2,26,1
26,1,0,2,0,14,1
64,1,0,4,22,17,1
59,1,0,4,20,15,1
55,6,0,1,0,28,1
43,1,0,5,0,18,1
105,6,0,4,20,45,1
256,32,0,3,62,56,1
187,10,0,6,37,73,1
111,9,0,4,21,37,1
187,10,0,6,47,72,1
90,7,0,5,19,24,1
42,4,0,2,2,13,1
84,10,0,4,1,23,1
42,2,0,3,0,17,1
50,2,0,5,5,26,1
50,4,0,3,1,28,1
95,11,0,4,12,47,1
91,6,0,6,12,41,1
42,3,0,2,0,39,1
48,4,0,2,0,41,1
73,5,0,3,12,32,1
194,11,0,6,58,74,1
77,5,0,5,0,35,1
78,5,0,6,0,35,1
56,4,0,4,0,30,1
59,4,0,3,5,31,1
102,6,0,5,12,43,1
70,9,0,3,2,24,1
33,1,0,3,0,22,1
18,1,0,3,0,8,1
91,6,0,6,12,41,1
47,3,0,4,0,30,1
57,3,0,6,0,27,1
48,2,0,6,0,24,1
161,24,0,2,34,29,1
160,24,0,1,34,29,1
100,6,0,3,18,51,1
75,8,0,2,2,20,1
51,4,0,4,0,24,1
80,2,0,5,23,30,1
32,3,0,3,0,12,1
20,1,0,2,0,9,1
61,2,0,5,0,23,1
62,2,0,4,0,32,1
62,6,0,3,2,24,1
68,2,0,8,0,29,1
67,2,0,7,0,29,1
19,1,0,1,4,4,1
70,1,0,5,18,25,1
70,1,0,5,19,26,1
69,1,0,4,19,26,1
44,1,0,3,0,33,1
62,3,0,4,1,38,1
38,1,0,3,0,26,1
19,1,0,2,0,4,1
31,1,0,2,0,25,1
70,5,0,2,12,39,1
20,1,0,2,4,4,1
20,1,0,2,4,4,1
57,6,0,2,0,19,1
80,2,0,5,24,30,1
233,39,0,2,74,36,1
29,1,0,4,1,15,1
41,1,0,3,1,26,1
19,1,0,2,4,4,1
18,1,0,1,4,4,1
34,1,0,3,0,29,1
33,3,0,2,1,11,1
50,2,0,5,0,26,1
47,5,0,1,1,30,1
47,2,0,3,0,32,1
31,1,0,3,0,17,1
51,3,0,5,4,21,1
42,1,0,3,0,26,1
77,3,0,5,22,20,1
16,1,0,2,0,2,1
17,1,0,3,0,2,1
27,2,0,2,0,18,1
52,4,0,4,0,25,1
75,3,0,4,22,27,1
75,3,0,4,18,27,1
92,1,0,3,37,17,1
77,1,0,8,0,39,1
48,2,0,6,0,27,1
27,1,0,3,0,14,1
77,3,0,6,25,16,1
29,1,0,2,0,18,1
57,1,0,6,0,24,1
187,10,0,6,49,72,1
24,1,0,2,0,13,1
55,2,0,2,14,14,1
51,3,0,4,4,24,1
130,14,0,3,35,54,1
241,38,0,3,74,54,1
34,1,0,3,0,13,1
256,32,0,3,62,55,1
26,1,0,2,0,14,1
140,5,0,7,31,51,1
139,5,0,6,31,51,1
22,2,0,1,0,11,1
169,5,0,6,71,39,1
36,2,0,4,0,14,1
39,1,0,2,0,29,1
40,1,0,3,0,29,1
58,1,0,3,18,16,1
59,1,0,4,18,16,1
59,1,0,4,21,15,1
25,1,0,2,0,15,1
60,4,0,6,0,30,1
70,4,0,6,1,27,1
50,2,0,7,0,19,1
37,1,0,3,0,27,1
73,7,0,4,11,21,1
71,4,0,4,21,16,1
42,2,0,3,0,37,1
56,2,0,5,3,28,1
43,2,0,3,0,28,1
149,8,0,9,25,33,1
17,1,0,3,0,2,1
149,8,0,9,24,36,1
35,2,0,3,0,15,1
28,1,0,2,0,12,1
23,3,0,1,0,16,1
45,3,0,3,0,34,1
54,4,0,3,3,26,1
139,5,0,6,29,51,1
17,1,0,1,2,1,1
42,2,0,3,0,26,1
26,2,0,2,0,11,1
26,2,0,1,0,23,1
36,2,0,2,0,22,1
47,5,0,3,0,12,1
46,2,0,4,0,16,1
24,1,0,1,0,15,1
191,6,0,3,53,31,1
193,6,0,3,56,28,1
191,6,0,3,53,31,1
22,1,0,2,0,6,1
22,2,0,1,0,10,1
86,4,0,8,0,45,1
28,1,0,2,0,12,1
30,2,0,2,0,16,1
232,23,0,10,9,72,1
305,35,0,5,65,59,1
32,1,0,4,2,12,1
48,2,0,4,0,26,1
52,6,0,4,8,22,1
19,1,0,1,1,6,1
32,2,0,2,0,18,1
42,3,0,5,4,15,1
26,2,0,2,0,13,1
63,5,0,5,15,15,1
62,5,0,4,15,15,1
39,3,0,2,0,10,1
140,5,0,7,35,52,1
